# source: aznachrichten	NONE	NONE	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
11	den	der	NONE
12	Nachwuchs	Nachwuchs	NONE
13	sinnvoll	sinnvoll	NONE
14	sind	sein	NONE
15	.	.	NONE
NONE	NONE	NONE	NONE
# 1101402533761896449	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/IyoFhqvElK	https://t.co/IyoFhqvElK	B-URL
NONE	NONE	NONE	NONE
# 1101320730468405248	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	#Tesla	#Tesla	B-ORG
2	plant	planen	NONE
3	radikale	radikale	NONE
4	Veränderungen	Veränderung	NONE
5	im	im	NONE
6	Vertrieb	Vertrieb	NONE
7	:	:	NONE
8	Kunden	Kunde	NONE
9	können	können	NONE
10	die	der	NONE
11	Elektroautos	Elektroauto	NONE
12	nur	nur	NONE
13	noch	noch	NONE
14	im	im	NONE
15	Internet	Internet	NONE
16	kaufen	kaufen	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1101320730468405248	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/RunZtfXEYb	https://t.co/RunZtfXEYb	B-URL
NONE	NONE	NONE	NONE
# 1101316953237417985	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	#Dash	#Dash	B-PRODUCT
2	-Button	-Button	I-PRODUCT
3	:	:	NONE
4	Amazon	Amazon	B-ORG
5	stampft	stampfen	NONE
6	Bestellknopf	Bestellknopf	NONE
7	ein	ein	NONE
8	-	-	NONE
9	zumindest	zumindest	NONE
10	in	in	NONE
11	seiner	sein	NONE
12	physischen	physisch	NONE
13	Form	Form	NONE
14	.	.	NONE
NONE	NONE	NONE	NONE
# 1101316953237417985	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/8FsuM5y81N	https://t.co/8FsuM5y81N	B-URL
NONE	NONE	NONE	NONE
# 1101169650879131649	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Nach	nach	NONE
2	der	der	NONE
3	Finanzkrise	Finanzkrise	NONE
4	wollte	wollen	NONE
5	die	der	NONE
6	EU-Kommission	EU-Kommission	B-ORG
7	eigentlich	eigentlich	NONE
8	die	der	NONE
9	Macht	Macht	NONE
10	der	der	NONE
11	Wirtschaftsprüfer	Wirtschaftsprüfer	NONE
12	brechen	brechen	NONE
13	.	.	NONE
NONE	NONE	NONE	NONE
# 1101169650879131649	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Doch	doch	NONE
2	von	von	NONE
3	dem	der	NONE
4	Vorstoß	Vorstoß	NONE
5	blieb	bleiben	NONE
6	nicht	nicht	NONE
7	viel	viel	NONE
8	übrig	übrig	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1101169650879131649	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Denn	denn	NONE
2	auch	auch	NONE
3	die	der	NONE
4	Bundesregierung	Bundesregierung	NONE
5	hat	haben	NONE
6	schärfere	schärfere	NONE
7	Regeln	Regel|Regeln	NONE
8	blockiert	blockieren	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1101169650879131649	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/SNg5vo05gG	https://t.co/SNg5vo05gG	B-URL
NONE	NONE	NONE	NONE
# 1101068988614959104	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ein	ein	NONE
2	EuGH-Gutachten	EuGH-Gutacht	NONE
3	plädiert	plädieren	NONE
4	für	für	NONE
5	strenge	streng	NONE
6	Vorgaben	Vorgabe	NONE
7	bei	bei	NONE
8	der	der	NONE
9	Überprüfung	Überprüfung	NONE
10	der	der	NONE
11	Luftqualität	Luftqualität	NONE
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1101068988614959104	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Grenzwerte	Grenzwert	NONE
2	seien	sein	NONE
3	bereits	bereits	NONE
4	dann	dann	NONE
5	überschritten	überschreiten	NONE
6	,	,	NONE
7	wenn	wenn	NONE
8	die	der	NONE
9	Messwerte	Meßwert	NONE
10	an	an	NONE
11	einem	ein	NONE
12	Ort	Ort	NONE
13	zu	zu	NONE
14	hoch	hoch	NONE
15	sind	sein	NONE
16	.	.	NONE
NONE	NONE	NONE	NONE
# 1101068988614959104	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/Sk17SezKWx	https://t.co/Sk17SezKWx	B-URL
NONE	NONE	NONE	NONE
# 1101045527867723776	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Automobilindustrie	Automobilindustrie	NONE
2	:	:	NONE
3	BMW	BMW	B-ORG
4	und	und	NONE
5	Daimler	Daimler	B-ORG
6	entwickeln	entwickeln	NONE
7	gemeinsam	gemeinsam	NONE
8	autonome	autonom	NONE
9	Autos	Auto	NONE
NONE	NONE	NONE	NONE
# 1101045527867723776	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/8fkpo0ewKe	https://t.co/8fkpo0ewken	B-URL
NONE	NONE	NONE	NONE
# 1101030422924980224	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Puma	Puma	B-ORG
2	nimmt	nehmen	NONE
3	Manchester	Manchester	B-ORG
4	City	City	I-ORG
5	unter	unter	NONE
6	Vertrag	Vertrag	NONE
7	:	:	NONE
8	Für	für	NONE
9	den	der	NONE
10	deutschen	deutsch	B-NRP
11	Sportartikel-Hersteller	Sportartikel-Hersteller	NONE
12	ist	sein	NONE
13	es	es	NONE
14	""""	""""	NONE
15	einer	ein	NONE
16	der	der	NONE
17	wichtigsten	wichtig	NONE
18	Verträge	Vertrag	NONE
19	""""	""""	NONE
20	der	der	NONE
21	Firmengeschichte	Firmengeschichte	NONE
22	.	.	NONE
NONE	NONE	NONE	NONE
# 1101030422924980224	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/cqjJnxlJoc	https://t.co/cqjJnxlJoc	B-URL
NONE	NONE	NONE	NONE
# 1100853009003745280	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Europa	Europa	B-LOC
2	muss	müssen	NONE
3	mehr	mehr	NONE
4	Industriepolitik	Industriepolitik	NONE
5	wagen	wagen	NONE
6	.	.	NONE
NONE	NONE	NONE	NONE
# 1100853009003745280	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Nur	nur	NONE
2	so	so	NONE
3	können	können	NONE
4	europäische	europäisch	B-NRP
5	Firmen	Firma	NONE
6	global	global	NONE
7	konkurrieren	konkurrieren	NONE
8	,	,	NONE
9	kommentiert	kommentieren	NONE
10	@Hagelueken	@Hageluek	B-PER
NONE	NONE	NONE	NONE
# 1100853009003745280	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/hsIX072T92	https://t.co/hsIX072T92	B-URL
NONE	NONE	NONE	NONE
# 1100813988118568960	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	1,2	1,2	B-CARDINAL
2	Millionen	Million	I-CARDINAL
3	große	groß	NONE
4	Wohnungen	Wohnung	NONE
5	könnten	können	NONE
6	laut	laut	NONE
7	einer	ein	NONE
8	Studie	Studie	NONE
9	entstehen	entstehen	NONE
10	,	,	NONE
11	wenn	wenn	NONE
12	über	über	NONE
13	Discountern	Discounter	NONE
14	,	,	NONE
15	Parkhäusern	Parkhäuser	NONE
16	und	und	NONE
17	in	in	NONE
18	leerstehenden	leerstehend	NONE
19	Bürogebäuden	Bürogebäude	NONE
20	gebaut	bauen	NONE
21	würde	werden	NONE
22	.	.	NONE
NONE	NONE	NONE	NONE
# 1100813988118568960	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/OoMcv97T4M	https://t.co/OoMcv97T4M	B-URL
NONE	NONE	NONE	NONE
# 1100753591491530754	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Eigentlich	eigentlich	NONE
2	weiß	wissen	NONE
3	mittlerweile	mittlerweile	NONE
4	jeder	jed	NONE
5	,	,	NONE
6	dass	dass	NONE
7	starke	stark	NONE
8	Passwörter	Passwörter	NONE
9	wichtig	wichtig	NONE
10	sind	sein	NONE
11	,	,	NONE
12	viele	viel	NONE
13	landen	landen	NONE
14	am	am	B-TIME
15	Ende	Ende	I-TIME
16	doch	doch	NONE
17	wieder	wieder	B-SORD
18	bei	bei	NONE
19	""""	""""	NONE
20	Schatzi1234	Schatzi1234	B-MISC
21	""""	""""	NONE
22	.	.	NONE
NONE	NONE	NONE	NONE
# 1100753591491530754	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Zwei	zwei	B-CARDINAL
2	Gründer	Gründer	NONE
3	sagen	sagen	NONE
4	jetzt	jetzt	B-TIME
5	:	:	NONE
6	es	es	NONE
7	geht	gehen	NONE
8	auch	auch	NONE
9	ohne	ohne	NONE
10	Passwort	Paßwort	NONE
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1100753591491530754	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/qhlL31AxDr	https://t.co/qhll31axdr	B-URL
NONE	NONE	NONE	NONE
# 1100733458589065216	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Jobcenter	Jobcenter	NONE
2	müssen	müssen	NONE
3	auch	auch	NONE
4	kleinste	klein	NONE
5	Beträge	Betrag	NONE
6	von	von	NONE
7	Hartz-IV-Empfängern	Hartz-IV-Empfängern	NONE
8	zurückfordern	zurückfordern	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1100733458589065216	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	verursacht	verursachen	NONE
3	enorme	enorm	NONE
4	Kosten	Kosten	NONE
5	,	,	NONE
6	die	der	NONE
7	man	man	NONE
8	mit	mit	NONE
9	einer	ein	NONE
10	einfachen	einfach	NONE
11	Regel	Regel	NONE
12	verhindern	verhindern	NONE
13	könnte	können	NONE
14	.	.	NONE
NONE	NONE	NONE	NONE
# 1100733458589065216	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/H6lqvYcNcg	https://t.co/H6lqvYcNcg	B-URL
NONE	NONE	NONE	NONE
# 1100687172955451392	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Dabei	dabei	NONE
2	geht	gehen	NONE
3	es	es	NONE
4	um	um	NONE
5	möglicherweise	möglicherweise	NONE
6	gesundheitsschädliche	gesundheitsschädlich	NONE
7	Glyphosat-Produkte	Glyphosat-Produkt	NONE
8	.	.	NONE
NONE	NONE	NONE	NONE
# 1100687172955451392	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Doch	doch	NONE
2	Bayer	Bayer	B-ORG
3	gibt	geben	NONE
4	sich	er|es|sie	NONE
5	selbstbewusst	selbstbewussen	NONE
6	und	und	NONE
7	vermeldet	vermelden	NONE
8	für	für	NONE
9	2018	2018	B-DATE
10	wieder	wieder	NONE
11	Gewinn	Gewinn	NONE
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1100687172955451392	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/7j4KsxXS30	https://t.co/7j4KsxXS30	B-URL
NONE	NONE	NONE	NONE
# 1100682157243142145	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Zeit	Zeit	NONE
3	ist	sein	NONE
4	reif	reif	NONE
5	für	für	NONE
6	eine	ein	NONE
7	Klimasteuer	Klimasteuer	NONE
8	.	.	NONE
NONE	NONE	NONE	NONE
# 1100682157243142145	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Tausende	Tausend	B-CARDINAL
2	Ökonomen	Ökonom	NONE
3	,	,	NONE
4	die	der	NONE
5	Weltbank	Weltbank	B-ORG
6	und	und	NONE
7	sogar	sogar	NONE
8	Energiekonzerne	Energiekonzern	NONE
9	fordern	fordern	NONE
10	die	der	NONE
11	Abgabe	Abgabe	NONE
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1100682157243142145	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Fehlt	fehlen	NONE
2	nur	nur	NONE
3	die	der	NONE
4	Politik	Politik	NONE
5	,	,	NONE
6	kommentiert	kommentieren	NONE
7	@MBauchmueller	@MBauchmuelle	B-PER
NONE	NONE	NONE	NONE
# 1100682157243142145	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/84cRxfEKEF	https://t.co/84cRxfEKEF	B-URL
NONE	NONE	NONE	NONE
# 1100664520211615745	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	SZ-Kommentar	SZ-Kommentar	NONE
2	von	von	NONE
3	@MCSvDrach	@MCSvDrach	B-PER
4	:	:	NONE
5	Das	der	NONE
6	Bio-Siegel	Bio-Siegel	NONE
7	soll	sollen	NONE
8	unnötiges	unnötiges	NONE
9	Leiden	Leiden	NONE
10	verhindern	verhindern	NONE
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1100664520211615745	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Dieser	dies	NONE
2	Anspruch	Anspruch	NONE
3	würde	werden	NONE
4	aufgeweicht	aufgeweichen	NONE
5	,	,	NONE
6	wenn	wenn	NONE
7	das	der	NONE
8	Töten	töten	NONE
9	von	von	NONE
10	Tieren	Tier	NONE
11	bei	bei	NONE
12	vollem	voll	NONE
13	Bewusstsein	Bewußtsein	NONE
14	in	in	NONE
15	Ordnung	Ordnung	NONE
16	wäre	sein	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1100664520211615745	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/bcEYy7CaBs	https://t.co/bceyy7cabs	B-URL
NONE	NONE	NONE	NONE
# 1100611674845925376	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Kommentar	Kommentar	NONE
2	:	:	NONE
3	Das	der	NONE
4	Bio-Siegel	Bio-Siegel	NONE
5	soll	sollen	NONE
6	unnötiges	unnötiges	NONE
7	Leiden	Leiden	NONE
8	verhindern	verhindern	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1100611674845925376	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Dieser	dies	NONE
2	Anspruch	Anspruch	NONE
3	würde	werden	NONE
4	aufgeweicht	aufgeweichen	NONE
5	,	,	NONE
6	wenn	wenn	NONE
7	das	der	NONE
8	Töten	töten	NONE
9	von	von	NONE
10	Tieren	Tier	NONE
11	bei	bei	NONE
12	vollem	voll	NONE
13	Bewusstsein	Bewußtsein	NONE
14	in	in	NONE
15	Ordnung	Ordnung	NONE
16	wäre	sein	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1100611674845925376	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/bcEYy7CaBs	https://t.co/bceyy7cabs	B-URL
NONE	NONE	NONE	NONE
# 1100611674690723841	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Jobcenter	Jobcenter	NONE
2	müssen	müssen	NONE
3	auch	auch	NONE
4	kleinste	klein	NONE
5	Beträge	Betrag	NONE
6	von	von	NONE
7	Hartz-IV-Empfängern	Hartz-IV-Empfängern	NONE
8	zurückfordern	zurückfordern	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1100611674690723841	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	kostet	kosten	NONE
3	deutlich	deutlich	NONE
4	mehr	mehr	NONE
5	als	als	NONE
6	es	es	NONE
7	bringt	bringen	NONE
8	,	,	NONE
9	zeigen	zeigen	NONE
10	neue	neu	NONE
11	Zahlen	Zahl	NONE
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1100611674690723841	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/rENADJPW7h	https://t.co/rENADJPW7h	B-URL
NONE	NONE	NONE	NONE
# 1100458161365049345	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Kakteen	Kakteen	NONE
2	sind	sein	NONE
3	weltweit	weltweit	NONE
4	beliebt	beliebt	NONE
5	,	,	NONE
6	nicht	nicht	NONE
7	nur	nur	NONE
8	bei	bei	NONE
9	Hipstern	Hipster	NONE
10	.	.	NONE
NONE	NONE	NONE	NONE
# 1100458161365049345	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	führt	führen	NONE
3	zu	zu	NONE
4	hohen	hoch	NONE
5	Preisen	Preis|Preisen	NONE
6	-	-	NONE
7	und	und	NONE
8	immer	immer	B-SORD
9	öfter	öfter	I-SORD
10	auch	auch	NONE
11	zu	zu	NONE
12	Diebstählen	Diebstählen	NONE
13	.	.	NONE
NONE	NONE	NONE	NONE
# 1100458161365049345	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/CqyCjvy1rA	https://t.co/CqyCjvy1rA	B-URL
NONE	NONE	NONE	NONE
# 1100456903619031040	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	#Opel	#Opel	B-ORG
2	erzielt	erzielen	NONE
3	wieder	wieder	NONE
4	Gewinn	Gewinn	NONE
5	,	,	NONE
6	das	der	NONE
7	ist	sein	NONE
8	historisch	historisch	NONE
9	.	.	NONE
NONE	NONE	NONE	NONE
# 1100456903619031040	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Zukunft	Zukunft	NONE
3	der	der	NONE
4	Mitarbeiter	Mitarbeiter	NONE
5	ist	sein	NONE
6	damit	damit	NONE
7	aber	aber	NONE
8	nicht	nicht	NONE
9	gesichert	sichern	NONE
10	.	.	NONE
NONE	NONE	NONE	NONE
# 1100456903619031040	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Der	der	NONE
2	Chef	Chef	NONE
3	des	der	NONE
4	Mutterkonzerns	Mutterkonzern	NONE
5	PSA	PSA	B-ORG
6	setzt	setzen	NONE
7	auf	auf	NONE
8	einen	ein	NONE
9	harten	hart	NONE
10	Überlebenskampf	Überlebenskampf	NONE
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1100456903619031040	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/kgp0z43K3n	https://t.co/kgp0z43K3n	B-URL
NONE	NONE	NONE	NONE
# 1100346205589159936	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Finanzhof	Finanzhof	B-ORG
2	hat	haben	NONE
3	große	groß	NONE
4	Zweifel	Zweifel	NONE
5	an	an	NONE
6	Attacs	Attacs	B-ORG
7	Gemeinnützigkeit	Gemeinnützigkeit	NONE
8	:	:	NONE
9	Die	der	NONE
10	Globalisierungskritiker	Globalisierungskritiker	NONE
11	könnten	können	NONE
12	endgültig	endgültig	NONE
13	ihre	ihr	NONE
14	Steuervorteile	Steuervorteil	NONE
15	verlieren	verlieren	NONE
16	-	-	NONE
17	mit	mit	NONE
18	womöglich	womöglich	NONE
19	erheblichen	erheblich	NONE
20	finanziellen	finanziell	NONE
21	Konsequenzen	Konsequenz	NONE
22	.	.	NONE
NONE	NONE	NONE	NONE
# 1100346205589159936	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/EYZ3hRvBKx	https://t.co/EYZ3hRvBKx	B-URL
NONE	NONE	NONE	NONE
# 1100338649508528133	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Weltweit	weltweit	NONE
2	wächst	wachsen	NONE
3	der	der	NONE
4	Durst	Durst	NONE
5	nach	nach	NONE
6	Whisky	Whisky	NONE
7	.	.	NONE
NONE	NONE	NONE	NONE
# 1100338649508528133	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Eigentlich	eigentlich	NONE
2	ist	sein	NONE
3	Schottland	Schottland	B-GPE
4	bekannt	bekannt	NONE
5	für	für	NONE
6	die	der	NONE
7	Spirituose	Spirituose	NONE
8	,	,	NONE
9	doch	doch	NONE
10	die	der	NONE
11	Destillerien	Destillerie	NONE
12	bekommen	bekommen	NONE
13	ehrgeizige	ehrgeizige	NONE
14	Konkurrenz	Konkurrenz	NONE
15	aus	aus	NONE
16	England	England	B-GPE
17	und	und	NONE
18	Wales	Wales	B-GPE
19	.	.	NONE
NONE	NONE	NONE	NONE
# 1100338649508528133	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/rsTIYirlQO	https://t.co/rsTIYirlQO	B-URL
NONE	NONE	NONE	NONE
# 1100329206473543683	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Tesla	Tesla	B-ORG
2	:	:	NONE
3	Tweet	Tweet	NONE
4	von	von	NONE
5	Musk	Musk	B-PER
6	führt	führen	NONE
7	erneut	erneut	B-SORD
8	zu	zu	NONE
9	Streit	Streit	NONE
10	mit	mit	NONE
11	Börsenaufsicht	Börsenaufsicht	NONE
NONE	NONE	NONE	NONE
# 1100329206473543683	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/VjiUDjsd33	https://t.co/VjiUDjsd33	B-URL
NONE	NONE	NONE	NONE
# 1100329206414802944	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Schlachtung	Schlachtung	NONE
2	:	:	NONE
3	EuGH	EuGH	B-ORG
4	:	:	NONE
5	Kein	kein	NONE
6	Bio-Siegel	Bio-Siegel	NONE
7	für	für	NONE
8	Halal-Fleisch	Halal-Fleisch	NONE
NONE	NONE	NONE	NONE
# 1100329206414802944	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/crh7Mqalgq	https://t.co/crh7Mqalgq	B-URL
NONE	NONE	NONE	NONE
# 1100321658764738561	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	EIL	EIL	NONE
2	:	:	NONE
3	EuGH	EuGH	B-ORG
4	:	:	NONE
5	Kein	kein	NONE
6	Bio-Siegel	Bio-Siegel	NONE
7	für	für	NONE
8	Halal-Fleisch	Halal-Fleisch	NONE
NONE	NONE	NONE	NONE
# 1100321658764738561	2	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/crh7Mqalgq	https://t.co/crh7Mqalgq	B-URL
NONE	NONE	NONE	NONE
# 1100314107654361089	1	SZ_Wirtschaft	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
